City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
189,East London,ZA,-33.0153,27.9116,61.63,69,100,11.63,overcast clouds
190,Ketchikan,US,55.3422,-131.6461,59.47,82,100,8.05,overcast clouds
191,Turukhansk,RU,65.8167,87.9833,63.09,45,94,5.03,overcast clouds
192,Kawalu,ID,-7.3817,108.2082,83.05,65,81,3.47,broken clouds
193,Ilebo,CD,-4.3167,20.5833,70.41,52,53,1.66,broken clouds
194,Yerbogachen,RU,61.2767,108.0108,68.31,54,100,6.26,overcast clouds
195,Bolu,TR,40.6667,31.5833,58.21,70,0,2.15,clear sky
196,Karasjok,NO,69.4719,25.5112,56.5,84,25,9.66,scattered clouds
197,Rosetown,CA,51.5501,-108.0014,56.66,89,84,11.5,broken clouds
198,Faanui,PF,-16.4833,-151.75,80.01,70,6,13.29,clear sky
199,Georgetown,MY,5.4112,100.3354,87.73,73,20,5.75,few clouds
200,Mae Sot,TH,16.7167,98.5667,83.43,83,95,4.12,overcast clouds
201,Dieppe,FR,49.75,1.1667,54.32,88,56,0.69,broken clouds
202,Ukiah,US,39.1502,-123.2078,70.38,75,0,9.22,clear sky
203,Kloulklubed,PW,7.0419,134.2556,82.9,68,45,4.14,scattered clouds
204,Mocuba,MZ,-16.8392,36.9856,60.21,97,0,2.86,clear sky
205,Mahibadhoo,MV,3.7833,72.9667,83.57,74,100,10.89,overcast clouds
206,Bilibino,RU,68.0546,166.4372,55.58,86,100,5.48,overcast clouds
207,Sokolo,ML,14.7328,-6.1219,84.63,57,45,10.4,scattered clouds
208,Cayenne,GF,4.9333,-52.3333,80.1,1,0,1.01,clear sky
209,Balabac,PH,7.9868,117.0645,81.55,80,100,9.46,overcast clouds
210,Mayo,US,38.8876,-76.5119,78.94,92,0,1.01,mist
211,Unai,BR,-16.3575,-46.9061,62.11,61,0,1.74,clear sky
212,Ahipara,NZ,-35.1667,173.1667,59.72,92,100,7.67,light rain
213,Tahta,EG,26.7693,31.5021,84.24,24,23,6.15,few clouds
214,Vesyegonsk,RU,58.664,37.2604,62.74,90,33,5.97,scattered clouds
215,Shaunavon,CA,49.6501,-108.4181,65.52,72,45,7.09,scattered clouds
216,Abha,SA,18.2164,42.5053,61.05,36,65,0.0,broken clouds
217,Tasiilaq,GL,65.6145,-37.6368,37.56,83,70,2.24,broken clouds
218,Havelock,US,34.8791,-76.9013,82.35,90,36,5.01,scattered clouds
219,Ancud,CL,-41.8697,-73.8203,43.23,90,100,20.83,moderate rain
220,Waipawa,NZ,-41.4122,175.5153,48.67,64,96,6.02,overcast clouds
221,Sitka,US,57.0531,-135.33,55.29,88,100,5.75,mist
222,Inirida,CO,3.8653,-67.9239,72.55,98,98,2.44,overcast clouds
223,Vao,NC,-22.6667,167.4833,75.47,74,97,14.41,overcast clouds
224,Pohrebyshche,UA,49.4864,29.2636,70.29,55,48,5.82,scattered clouds
225,Gold Coast,AU,-28.0,153.4333,66.27,88,100,5.75,overcast clouds
226,Parkes,AU,-33.1333,148.1833,60.26,67,70,7.36,broken clouds
227,Nago,JP,26.5881,127.9761,90.45,84,7,10.6,clear sky
228,Niteroi,BR,-22.8833,-43.1036,62.26,88,0,2.3,clear sky
229,Chicama,PE,-7.8447,-79.1469,59.54,83,9,4.16,clear sky
230,Kaeo,NZ,-35.1,173.7833,61.36,92,100,3.24,light rain
231,Alta Floresta,BR,-9.8756,-56.0861,68.34,55,39,2.17,scattered clouds
232,Touros,BR,-5.1989,-35.4608,74.14,87,7,12.15,clear sky
233,Eyl,SO,7.9803,49.8164,76.69,68,94,29.8,overcast clouds
234,Port Hardy,CA,50.6996,-127.4199,57.87,86,70,10.02,broken clouds
235,New Richmond,US,45.123,-92.5366,76.01,79,40,9.22,scattered clouds
236,Yar-Sale,RU,66.8333,70.8333,58.57,68,22,10.67,few clouds
237,Beringovskiy,RU,63.05,179.3167,48.09,88,100,6.35,overcast clouds
238,Karratha,AU,-20.7377,116.8463,68.99,21,36,18.28,scattered clouds
239,Pacific Grove,US,36.6177,-121.9166,67.8,82,20,9.22,few clouds
240,Mawlaik,MM,23.6333,94.4167,79.95,93,95,2.51,moderate rain
241,Iqaluit,CA,63.7506,-68.5145,40.69,100,100,4.45,overcast clouds
242,Changli,CN,39.7042,119.1506,72.73,97,100,5.32,light rain
243,Gornopravdinsk,RU,60.05,69.9,57.38,64,98,6.13,overcast clouds
244,Faya,SA,18.3851,42.4509,61.32,31,85,7.36,overcast clouds
245,Lenti,HU,46.624,16.5386,58.44,89,0,3.58,clear sky
246,Huilong,CN,31.8111,121.655,92.93,63,99,12.66,overcast clouds
247,Pringsewu,ID,-5.3582,104.9744,86.74,64,32,2.28,scattered clouds
248,Namibe,AO,-15.1961,12.1522,65.39,64,0,5.84,clear sky
249,Port Blair,IN,11.6667,92.75,82.44,83,75,3.44,broken clouds
250,Tanabe,JP,33.7333,135.3667,86.63,68,18,13.35,few clouds
251,Provideniya,RU,64.3833,-173.3,46.51,93,100,8.99,overcast clouds
252,Bairiki,KI,1.3292,172.9752,87.8,70,75,14.97,broken clouds
253,Hibbing,US,47.4272,-92.9377,65.55,65,40,5.75,scattered clouds
254,Macapa,BR,0.0389,-51.0664,78.78,94,75,2.3,broken clouds
255,Deer Lake,CA,49.1667,-57.4316,50.0,87,1,6.98,clear sky
256,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,75.18,83,64,1.3,broken clouds
257,Auki,SB,-8.7676,160.7034,85.8,59,100,2.93,overcast clouds
258,Tabas,IR,33.5959,56.9244,82.94,24,1,9.24,clear sky
259,Tuatapere,NZ,-46.1333,167.6833,48.92,68,46,6.73,scattered clouds
260,Tilichiki,RU,60.4667,166.1,58.26,67,100,4.5,light rain
261,Contamana,PE,-7.3333,-75.0167,73.38,86,42,2.89,scattered clouds
262,Geraldton,AU,-28.7667,114.6,66.61,82,82,9.22,broken clouds
263,Talnakh,RU,69.4865,88.3972,60.21,50,100,7.18,overcast clouds
264,Hualmay,PE,-11.0964,-77.6139,61.97,82,60,5.39,broken clouds
265,Tirumakudal Narsipur,IN,12.21,76.9064,72.84,90,100,13.11,heavy intensity rain
266,Namtsy,RU,62.7161,129.6658,92.12,40,12,11.86,few clouds
267,Ponta Delgada,PT,37.7333,-25.6667,66.51,88,40,5.75,scattered clouds
268,Baringo,KE,0.4667,35.9667,71.78,56,99,0.63,overcast clouds
269,Shitkino,RU,56.3703,98.3543,76.37,41,2,9.26,clear sky
270,Mayumba,GA,-3.432,10.6554,67.62,93,43,3.31,scattered clouds
271,Careiro Da Varzea,BR,-3.2003,-59.8119,79.41,83,80,3.89,broken clouds
272,Krasnoborsk,RU,61.5598,45.934,68.25,69,64,4.74,broken clouds
273,Maltahohe,NA,-24.8333,16.9833,44.33,27,0,7.67,clear sky
274,Avera,US,33.194,-82.5271,80.55,73,80,4.92,broken clouds
275,Shirokiy,RU,49.758,129.523,82.78,70,24,11.25,few clouds
276,Kavaratti,IN,10.5669,72.642,81.36,84,100,21.52,overcast clouds
277,Hukuntsi,BW,-24.0,21.75,51.6,51,0,8.72,clear sky
278,San Andres,CO,12.5847,-81.7006,81.45,85,100,19.46,overcast clouds
279,Valera,VE,9.3178,-70.6036,70.72,92,92,6.08,overcast clouds
280,Murgab,TM,37.4966,61.9714,79.79,23,0,3.29,clear sky
281,Burnie,AU,-41.0667,145.9167,52.95,85,100,11.34,overcast clouds
282,Lexington,US,37.9887,-84.4777,81.72,72,0,8.05,clear sky
283,Machinga,MW,-15.1685,35.3,55.53,89,0,2.64,clear sky
284,Humaita,BR,-7.5061,-63.0208,77.09,76,85,2.3,overcast clouds
285,Stretford,GB,53.45,-2.3167,61.14,94,100,6.91,overcast clouds
286,La Asuncion,VE,11.0333,-63.8628,78.22,86,99,7.78,overcast clouds
287,Wajima,JP,37.4,136.9,79.0,79,39,11.12,scattered clouds
288,Narvik,NO,68.4384,17.4272,53.38,89,100,9.91,light rain
289,Visnes,NO,59.3556,5.2242,55.45,67,20,11.5,few clouds
290,Jibuti,DJ,11.5,42.5,84.92,38,29,3.74,scattered clouds
291,Tautira,PF,-17.7333,-149.15,78.53,77,22,16.11,light rain
292,Tura,IN,25.5198,90.2201,81.45,79,87,7.09,heavy intensity rain
293,Thomastown,IE,52.5267,-7.1372,58.42,94,100,8.01,overcast clouds
294,Elko,US,41.0002,-115.5012,82.42,22,53,10.02,broken clouds
295,Kununurra,AU,-15.7667,128.7333,73.38,28,72,13.8,broken clouds
296,Burgeo,CA,47.6167,-57.6152,54.0,90,17,7.76,few clouds
297,Rocha,UY,-34.4833,-54.3333,46.92,96,4,3.09,clear sky
298,Hobyo,SO,5.3505,48.5268,75.7,82,80,23.47,broken clouds
299,Volosovo,RU,59.4333,29.4833,54.23,89,36,5.21,scattered clouds
300,Cabedelo,BR,-6.9811,-34.8339,74.07,83,6,13.73,clear sky
301,Carbondale,US,37.7273,-89.2168,87.03,83,0,4.61,clear sky
302,Pergamino,AR,-33.89,-60.5736,44.91,92,0,1.99,clear sky
303,Chalinze,TZ,-6.6378,38.354,62.6,97,77,4.29,broken clouds
304,Lavrentiya,RU,65.5833,-171.0,46.47,87,100,7.85,overcast clouds
305,Marienburg,PL,54.0359,19.0266,58.12,85,100,4.07,overcast clouds
306,Malitubog,PH,7.3156,124.6381,81.25,80,97,0.81,overcast clouds
307,Alice Springs,AU,-23.7,133.8833,56.75,28,0,8.05,clear sky
308,Mount Isa,AU,-20.7333,139.5,65.97,30,5,17.27,clear sky
309,Mindelo,CV,16.8901,-24.9804,74.75,78,40,17.27,scattered clouds
310,Bambous Virieux,MU,-20.3428,57.7575,65.21,66,88,14.5,overcast clouds
311,Chanal,MX,16.7167,-92.4,55.65,98,75,1.25,broken clouds
312,Tafresh,IR,34.692,50.013,64.58,37,0,10.51,clear sky
313,Dawei,MM,14.0833,98.2,83.12,76,100,1.1,overcast clouds
314,Te Anau,NZ,-45.4167,167.7167,45.0,69,2,0.31,clear sky
315,Thunder Bay,CA,48.4001,-89.3168,58.17,79,97,3.24,overcast clouds
316,Almaznyy,RU,48.0448,40.045,66.45,45,0,3.47,clear sky
317,Innisfail,AU,-17.5333,146.0333,68.81,64,0,6.93,clear sky
318,Northam,GB,51.0333,-4.2167,59.61,95,78,5.03,broken clouds
319,Ondjiva,AO,-17.0667,15.7333,54.73,47,0,6.6,clear sky
320,Leningradskiy,RU,69.3833,178.4167,53.1,64,100,3.02,overcast clouds
321,Ovalle,CL,-30.5983,-71.2003,51.89,72,99,0.96,overcast clouds
322,Ilulissat,GL,69.2167,-51.1,44.62,93,100,3.44,overcast clouds
323,Norilsk,RU,69.3535,88.2027,60.42,52,100,9.4,overcast clouds
324,Komsomolskiy,UZ,40.4272,71.7189,75.92,27,4,2.3,clear sky
325,Hun,LY,29.1268,15.9477,76.69,53,0,5.95,clear sky
326,Lincoln,US,40.8,-96.667,78.71,76,0,17.27,clear sky
327,Banepa,NP,27.6298,85.5214,75.52,83,75,3.44,broken clouds
328,Laguna,US,38.421,-121.4238,81.32,54,0,14.97,clear sky
329,Kargasok,RU,59.0556,80.8572,69.39,58,72,10.51,broken clouds
330,Camacupa,AO,-12.0167,17.4833,52.16,56,3,3.89,clear sky
331,Asyut,EG,27.181,31.1837,82.42,28,3,6.29,clear sky
332,Huangmei,CN,30.1924,116.025,83.34,82,84,7.56,broken clouds
333,Kinatakutan,PH,13.9525,122.4758,86.58,73,100,4.99,overcast clouds
334,Chapais,CA,49.7834,-74.8492,55.18,57,99,3.18,overcast clouds
335,Shepsi,RU,44.0361,39.1489,68.9,68,0,5.08,clear sky
336,Belmonte,BR,-15.8631,-38.8828,71.87,87,33,9.04,scattered clouds
337,Lompoc,US,34.6391,-120.4579,72.57,84,0,15.99,mist
338,Alyangula,AU,-13.8483,136.4192,73.27,54,92,12.84,overcast clouds
339,Sao Filipe,CV,14.8961,-24.4956,74.97,87,49,2.84,scattered clouds
340,Santa Elena,EC,-2.2333,-80.85,67.98,83,49,7.99,scattered clouds
341,Kimparana,ML,12.8347,-4.9244,80.56,63,83,8.25,broken clouds
342,Rantepao,ID,-2.9701,119.8978,79.21,66,56,3.11,broken clouds
343,Tiassale,CI,5.8983,-4.8283,72.01,98,99,1.97,overcast clouds
344,Sanming,CN,26.2486,117.6186,82.78,82,99,3.62,overcast clouds
345,Jumla,NP,29.2747,82.1838,71.76,79,38,4.79,scattered clouds
346,Kaspiysk,RU,42.8816,47.6392,73.24,53,17,7.0,few clouds
